firm_id,date,sales_t
HSFT-11,2012-08-15,6653
HSFT-1100,2012-09-19,7956
HSFT-11,2012-10-04,7254
HSFT-11,2012-11-29,7117
HSFT-11,2012-12-07,7249
HSFT-11,2013-01-26,8591
HSFT-11,2013-02-21,6607
HSFT-11,2013-03-03,9234
HSFT-11,2013-04-27,10118
HSFT-11,2013-05-18,7034
HSFT-11,2013-06-02,12347
HSFT-11,2013-07-01,8182
HSFT-11,2013-08-04,9555
  HSFT-11  ,2013-09-17,6286
HSFT-11,2013-10-27,7743
HSFT-11,2013-11-24,8339
 HSFT-11 ,2013-12-05,9900
HSFT-11,2014-01-14,7752
HSFT-11,2014-02-13,7027
HSFT-11,2014-03-28,8595
HSFT-11,2014-04-22,7961
HSFT-11,2014-05-26,7804
HSFT-11,2014-06-27,6919
HSFT-11,2014-07-03,7544
HSFT-11,2014-08-30,6159
HSFT-11,2014-09-22,7251
HSFT-11,2014-10-27,6477
HSFT-11,2014-11-22,6892
HSFT-11,2014-12-10,8782
HSFT-11,2015-01-08,8651
HSFT-11,2015-02-08,7231
HSFT-11,2015-03-16,7534
HSFT-11,2015-04-13,6913
HSFT-1100,2015-05-21,6757
HSFT-11,2015-06-21,8180
HSFT-11,2015-07-15,6780
HSFT-11,2015-08-06,9834
HSFT-11,2015-09-06,7966
HSFT-11,2015-10-24,6209
  HSFT-11  ,2015-11-06,9293
HSFT-11,2015-12-04,5238
HSFT-11,2016-01-23,6728
HSFT-11,2016-02-19,7876
HSFT-11,2016-03-17,7596
HSFT-11,2016-04-06,6595
HSFT-11,2016-05-17,7441
HSFT-11,2016-06-09,7665
HSFT-11,2016-07-19,8172
HSFT-11,2016-08-09,8631
HSFT-11,2016-09-10,8635
HSFT-11,2016-10-12,8456
HSFT-11,2016-11-04,7818
HSFT-11,2016-12-22,6817
HSFT-11,2017-01-15,5594
HSFT-11,2017-02-27,5920
  HSFT-11  ,2017-03-22,8277
 HSFT-11 ,2017-04-05,8927
HSFT-11,2017-05-30,9144
HSFT-11,2017-06-18,7605
HSFT-11,2017-07-13,11567
HSFT-11,2017-08-13,6794
HSFT-11,2017-09-12,10344
HSFT-11,2017-10-27,8376
HSFT-11,2017-11-29,10324
HSFT-11,2017-12-19,8932
HSFT-11,2018-01-13,5746
HSFT-11,2018-02-06,8199
HSFT-11,2018-03-12,10939
HSFT-11,2018-04-02,7484
HSFT-11,2018-05-16,7163
HSFT-11,2018-06-13,10334
HSFT-11,2018-07-25,8245
HSFT-11,2018-08-27,8676
HSFT-11,2018-09-03,9446
HSFT-11,2018-10-09,7685
HSFT-11,2018-11-10,8017
HSFT-11,2018-12-11,9629
HSFT-11,2019-01-13,7306
HSFT-11,2019-02-11,8490
HSFT-11,2019-03-20,7223
HSFT-11,2019-04-19,7212
HSFT-11,2019-05-30,7536
HSFT-11,2019-06-27,7629
HSFT-11,2019-07-20,8692
HSFT-11,2019-08-18,7279
HSFT-11,2019-09-12,7249
HSFT-11,2019-10-17,7909
HSFT-11,2019-11-28,8895
HSFT-11,2019-12-05,6266
  HTAK-79  ,2018-07-11,1818
HTAK-79,2018-08-16,2594
HTAK-79,2018-09-11,2033
  HTAK-79  ,2018-10-25,2310
HTAK-79,2018-11-20,1984
HTAK-79,2018-12-03,2150
HTAK-79,2019-01-18,2195
HTAK-79,2019-02-12,2138
HTAK-79,2019-03-30,2560
HTAK-79,2019-04-19,1755
HTAK-79,2019-05-02,1592
HTAK-79,2019-06-14,1983
HTAK-7900,2019-07-24,NA
HTAK-79,2019-08-12,2108
HTAK-79,2019-09-06,1895
HTAK-79,2019-10-21,2032
HTAK-79,2019-11-25,2443
HTAK-79,2019-12-19,1717
HTJN-49,2010-01-14,3723
 HTJN-49 ,2010-02-11,3077
HTJN-49,2010-03-06,4013
HTJN-4900,2010-04-04,4046
HTJN-4900,2010-05-09,2610
HTJN-49,2010-06-04,2380
HTJN-49,2010-07-26,3102
HTJN-49,2010-08-13,3876
  HTJN-49  ,2010-09-26,3128
HTJN-49,2010-10-29,3197
HTJN-49,2010-11-26,3907
HTJN-4900,2010-12-08,3231
HTJN-49,2011-01-24,3057
 HTJN-49 ,2011-02-06,2692
HTJN-49,2011-03-21,3316
HTJN-49,2011-04-18,2755
HTJN-49,2011-05-22,3258
HTJN-49,2011-06-02,3924
HTJN-49,2011-07-13,3103
HTJN-49,2011-08-18,3055
HTJN-49,2011-09-27,2338
HTJN-49,2011-10-01,2539
HTJN-49,2011-11-23,3322
HTJN-49,2011-12-26,NA
HTJN-49,2012-01-02,2224
HTJN-49,2012-02-17,3317
HTJN-49,2012-03-19,2576
HTJN-49,2012-04-09,2619
HTJN-49,2012-05-28,2185
HTJN-49,2012-06-06,3131
HTJN-49,2012-07-20,3240
HTJN-49,2012-08-04,3065
HTJN-49,2012-09-22,2558
HTJN-49,2012-10-20,NA
HTJN-49,2012-11-19,3739
 HTJN-49 ,2012-12-26,2950
HTJN-49,2013-01-24,3359
HTJN-49,2013-02-27,3124
  HTJN-49  ,2013-03-13,4170
HTJN-49,2013-04-09,3540
  HTJN-49  ,2013-05-28,4034
HTJN-49,2013-06-08,3465
HTJN-49,2013-07-21,3249
HTJN-49,2013-08-14,3179
HTJN-49,2013-09-19,4843
HTJN-49,2013-10-20,3988
HTJN-49,2013-11-02,3997
HTJN-49,2013-12-25,3244
HTJN-49,2014-01-22,2540
HTJN-4900,2014-02-15,2609
HTJN-49,2014-03-29,3357
HTJN-49,2014-04-06,3168
HTJN-49,2014-05-03,NA
HTJN-49,2014-06-22,3390
HTJN-49,2014-07-19,3217
HTJN-49,2014-08-01,3299
HTJN-49,2014-09-13,2689
HTJN-49,2014-10-10,3742
HTJN-49,2014-11-03,4831
HTJN-49,2014-12-19,4300
HTJN-49,2015-01-17,5158
HTJN-49,2015-02-03,3736
HTJN-49,2015-03-16,3459
HTJN-49,2015-04-09,3682
HTJN-49,2015-05-14,3006
HTJN-49,2015-06-07,3130
HTJN-49,2015-07-09,2588
HTJN-49,2015-08-25,3638
 HTJN-49 ,2015-09-02,NA
HTJN-49,2015-10-03,3664
 HTJN-49 ,2015-11-10,3136
HTJN-49,2015-12-13,3917
HTJN-49,2016-01-13,3392
HTJN-49,2016-02-07,3284
HTJN-49,2016-03-20,2854
HTJN-49,2016-04-04,NA
HTJN-49,2016-05-24,3744
 HTJN-49 ,2016-06-02,3528
HTJN-49,2016-07-20,3031
HTJN-49,2016-08-03,4075
HTJN-49,2016-09-05,3314
HTJN-49,2016-10-03,3623
HTJN-49,2016-11-08,3031
HTJN-49,2016-12-11,3879
HTJN-49,2017-01-10,3604
HTJN-49,2017-02-11,3552
HTJN-49,2017-03-13,3774
HTJN-49,2017-04-21,5164
HTJN-49,2017-05-23,4224
HTJN-49,2017-06-28,4543
HTJN-49,2017-07-13,3915
HTJN-49,2017-08-13,4398
HTJN-49,2017-09-19,3917
HTJN-49,2017-10-15,NA
HTJN-49,2017-11-05,4776
HTJN-4900,2017-12-09,3278
HTJN-49,2018-01-14,4985
HTJN-49,2018-02-22,3370
HTJN-49,2018-03-14,3319
HTJN-49,2018-04-05,NA
 HTJN-49 ,2018-05-05,3790
  HTJN-49  ,2018-06-12,4271
 HTJN-49 ,2018-07-28,3116
HTJN-49,2018-08-22,4823
HTJN-49,2018-09-22,3224
HTJN-49,2018-10-12,2917
HTJN-49,2018-11-26,3530
HTJN-49,2018-12-28,3734
HTJN-49,2019-01-18,3193
HTJN-49,2019-02-14,3158
HTJN-49,2019-03-08,3364
HTJN-49,2019-04-22,6031
HTJN-49,2019-05-22,4538
HTJN-49,2019-06-22,4342
HTJN-49,2019-07-09,4020
HTJN-49,2019-08-11,5009
HTJN-4900,2019-09-11,5016
HTJN-49,2019-10-19,3261
HTJN-49,2019-11-27,3736
HTJN-49,2019-12-11,3341
HTJY-48,2010-01-09,4539
HTJY-48,2010-02-06,7676
HTJY-48,2010-03-14,NA
HTJY-48,2010-04-06,5227
HTJY-4800,2010-05-04,5299
HTJY-48,2010-06-04,4322
HTJY-48,2010-07-10,4681
HTJY-48,2010-08-25,5219
HTJY-48,2010-09-16,5758
HTJY-48,2010-10-12,4385
HTJY-48,2010-11-23,3031
HTJY-48,2010-12-09,4168
HTJY-4800,2011-01-20,5637
HTJY-48,2011-02-24,3970
HTJY-48,2011-03-07,4106
HTJY-48,2011-04-17,4937
HTJY-48,2011-05-03,6342
HTJY-48,2011-06-22,5034
 HTJY-48 ,2011-07-14,4759
HTJY-48,2011-08-08,5501
HTJY-48,2011-09-26,5547
HTJY-48,2011-10-02,5567
HTJY-48,2011-11-23,6371
HTJY-48,2011-12-17,6557
HTJY-48,2012-01-14,4879
 HTJY-48 ,2012-02-20,4502
HTJY-48,2012-03-08,7485
HTJY-48,2012-04-21,6055
HTJY-48,2012-05-15,7136
  HTJY-48  ,2012-06-03,5076
  HTJY-48  ,2012-07-05,4382
HTJY-48,2012-08-17,4285
HTJY-48,2012-09-02,5191
HTJY-48,2012-10-26,6684
HTJY-48,2012-11-28,5222
HTJY-48,2012-12-05,5504
  HTJY-48  ,2013-01-29,7053
HTJY-48,2013-02-08,7483
HTJY-48,2013-03-26,7848
HTJY-48,2013-04-11,7368
HTJY-4800,2013-05-24,NA
HTJY-48,2013-06-02,6218
HTJY-48,2013-07-14,7462
HTJY-48,2013-08-03,6901
HTJY-48,2013-09-23,8300
HTJY-48,2013-10-23,7683
HTJY-48,2013-11-29,7604
HTJY-48,2013-12-26,6830
HTJY-48,2014-01-04,10156
HTJY-48,2014-02-14,7240
HTJY-48,2014-03-25,5734
HTJY-48,2014-04-10,6146
HTJY-48,2014-05-02,6892
  HTJY-48  ,2014-06-14,5708
HTJY-48,2014-07-11,5580
HTJY-48,2014-08-25,6065
HTJY-48,2014-09-27,7521
HTJY-48,2014-10-10,6734
HTJY-48,2014-11-18,6538
HTJY-48,2014-12-30,7056
HTJY-48,2015-01-09,7593
HTJY-48,2015-02-26,NA
HTJY-48,2015-03-03,7014
  HTJY-48  ,2015-04-01,6465
HTJY-48,2015-05-04,5630
HTJY-48,2015-06-08,5857
HTJY-48,2015-07-06,6323
HTJY-48,2015-08-28,6087
 HTJY-48 ,2015-09-16,8593
HTJY-48,2015-10-16,4964
HTJY-48,2015-11-22,6598
HTJY-48,2015-12-28,5496
HTJY-48,2016-01-16,6157
HTJY-48,2016-02-16,4728
  HTJY-48  ,2016-03-04,6438
HTJY-48,2016-04-24,6225
HTJY-48,2016-05-10,8275
HTJY-48,2016-06-07,6013
HTJY-48,2016-07-22,6444
HTJY-48,2016-08-19,7376
HTJY-4800,2016-09-05,6059
HTJY-48,2016-10-01,5628
HTJY-48,2016-11-25,5588
  HTJY-48  ,2016-12-02,5130
HTJY-48,2017-01-23,5039
HTJY-48,2017-02-02,5327
HTJY-48,2017-03-04,5034
HTJY-48,2017-04-15,4395
HTJY-48,2017-05-17,6501
HTJY-4800,2017-06-20,5278
HTJY-48,2017-07-04,4811
HTJY-48,2017-08-19,4592
HTJY-48,2017-09-07,3893
HTJY-48,2017-10-12,5336
HTJY-48,2017-11-29,4012
HTJY-48,2017-12-21,5142
HTJY-4800,2018-01-25,4715
 HTJY-48 ,2018-02-17,5845
HTJY-48,2018-03-25,4506
HTJY-48,2018-04-07,5409
HTJY-48,2018-05-14,4263
HTJY-48,2018-06-27,4429
HTJY-48,2018-07-22,5520
HTJY-48,2018-08-04,4813
HTJY-48,2018-09-23,6975
HTJY-48,2018-10-09,5547
HTJY-48,2018-11-19,NA
HTJY-48,2018-12-14,6040
HTJY-48,2019-01-12,5992
HTJY-48,2019-02-11,4715
HTJY-48,2019-03-16,5189
HTJY-48,2019-04-26,5066
HTJY-48,2019-05-06,5344
HTJY-48,2019-06-18,6543
HTJY-48,2019-07-25,6444
HTJY-48,2019-08-21,7897
  HTJY-48  ,2019-09-25,7699
 HTJY-4800 ,2019-10-16,6700
 HTJY-48 ,2019-11-26,6256
 HTJY-48 ,2019-12-10,4751
HUMW-75,2010-01-12,NA
HUMW-75,2010-02-18,21019
HUMW-75,2010-03-06,12901
HUMW-75,2010-04-24,16049
HUMW-75,2010-05-30,14665
  HUMW-75  ,2010-06-03,14934
HUMW-75,2010-07-16,15195
HUMW-75,2010-08-27,14561
HUMW-75,2010-09-16,11603
HUMW-75,2010-10-20,13230
HUMW-75,2010-11-17,17988
HUMW-7500,2010-12-14,18121
HUMW-75,2011-01-02,15740
HUMW-75,2011-02-14,14661
HUMW-75,2011-03-29,13029
 HUMW-75 ,2011-04-20,13624
HUMW-75,2011-05-01,15164
HUMW-75,2011-06-25,15542
HUMW-7500,2011-07-10,15416
HUMW-75,2011-08-21,14471
HUMW-75,2011-09-24,12634
HUMW-75,2011-10-14,17922
HUMW-75,2011-11-04,20275
HUMW-75,2011-12-18,18132
HUMW-7500,2012-01-26,15016
HUMW-75,2012-02-06,15407
HUMW-75,2012-03-11,11929
HUMW-75,2012-04-08,13062
HUMW-75,2012-05-08,16277
HUMW-75,2012-06-03,13325
HUMW-75,2012-07-09,11974
HUMW-75,2012-08-27,14129
 HUMW-75 ,2012-09-14,11795
HUMW-75,2012-10-21,16848
HUMW-75,2012-11-29,11599
HUMW-75,2012-12-23,13313
HUMW-75,2013-01-25,NA
HUMW-75,2013-02-10,NA
HUMW-75,2013-03-19,16016
HUMW-75,2013-04-08,12059
HUMW-75,2013-05-01,11741
HUMW-75,2013-06-24,15379
HUMW-75,2013-07-22,12430
HUMW-75,2013-08-22,13365
HUMW-75,2013-09-26,15541
HUMW-75,2013-10-07,12595
HUMW-75,2013-11-24,13886
HUMW-75,2013-12-25,18571
HUMW-75,2014-01-08,15340
HUMW-75,2014-02-15,12826
HUMW-75,2014-03-16,15824
HUMW-75,2014-04-18,11780
HUMW-75,2014-05-12,15241
HUMW-75,2014-06-16,18219
HUMW-75,2014-07-02,13792
HUMW-75,2014-08-16,12680
HUMW-75,2014-09-26,19354
HUMW-75,2014-10-14,15283
HUMW-75,2014-11-22,19264
HUMW-75,2014-12-02,21031
HUMW-75,2015-01-27,20924
HUMW-75,2015-02-21,23351
HUMW-75,2015-03-06,22532
HUMW-75,2015-04-09,16902
HUMW-75,2015-05-10,17594
  HUMW-75  ,2015-06-12,19491
 HUMW-75 ,2015-07-14,21776
HUMW-75,2015-08-03,28682
HUMW-75,2015-09-13,25850
HUMW-75,2015-10-26,19457
HUMW-75,2015-11-02,20192
HUMW-75,2015-12-01,27402
HUMW-75,2016-01-06,16754
HUMW-75,2016-02-06,18795
HUMW-75,2016-03-23,14369
HUMW-75,2016-04-27,17652
HUMW-75,2016-05-08,21698
HUMW-75,2016-06-02,15953
 HUMW-75 ,2016-07-18,19431
HUMW-75,2016-08-04,21096
HUMW-75,2016-09-20,23202
HUMW-75,2016-10-11,15559
HUMW-75,2016-11-24,20287
HUMW-75,2016-12-18,23273
HUMW-75,2017-01-30,20606
HUMW-75,2017-02-10,22723
HUMW-7500,2017-03-02,25023
HUMW-75,2017-04-25,27277
HUMW-75,2017-05-29,23799
HUMW-75,2017-06-28,23980
HUMW-75,2017-07-05,19539
HUMW-75,2017-08-17,18749
HUMW-75,2017-09-17,17312
HUMW-75,2017-10-07,19044
HUMW-75,2017-11-14,16104
HUMW-75,2017-12-12,17302
HUMW-75,2018-01-27,22556
HUMW-75,2018-02-11,24437
HUMW-75,2018-03-24,23849
HUMW-75,2018-04-18,28393
HUMW-75,2018-05-26,18867
HUMW-7500,2018-06-28,28126
HUMW-75,2018-07-07,31182
HUMW-7500,2018-08-23,28323
HUMW-75,2018-09-18,28206
  HUMW-75  ,2018-10-15,26054
HUMW-75,2018-11-12,24664
HUMW-75,2018-12-21,21642
HUMW-75,2019-01-04,27279
HUMW-75,2019-02-27,23250
HUMW-75,2019-03-30,22192
HUMW-75,2019-04-11,27426
HUMW-75,2019-05-08,25232
HUMW-75,2019-06-08,21810
HUMW-75,2019-07-23,22924
HUMW-75,2019-08-07,27287
 HUMW-75 ,2019-09-17,33326
HUMW-75,2019-10-15,28779
 HUMW-75 ,2019-11-27,NA
HUMW-75,2019-12-07,25460
HVAU-63,2010-01-17,2443
HVAU-63,2010-02-22,2459
HVAU-63,2010-03-27,2523
HVAU-63,2010-04-09,2418
HVAU-63,2010-05-01,1915
HVAU-63,2010-06-01,2345
HVAU-63,2010-07-18,2571
HVAU-6300,2010-08-16,1835
HVAU-63,2010-09-12,1747
HVAU-6300,2010-10-29,1887
HVAU-63,2010-11-07,2297
 HVAU-63 ,2010-12-09,1992
HVAU-63,2011-01-26,2357
HVAU-63,2011-02-19,1849
HVAU-63,2011-03-07,2273
HVAU-63,2011-04-13,2154
HVAU-63,2011-05-04,1600
HVAU-63,2011-06-21,1685
HVAU-63,2011-07-23,2329
HVAU-63,2011-08-11,2098
HVAU-63,2011-09-06,2180
HVAU-63,2011-10-10,2084
HVAU-63,2011-11-19,2152
 HVAU-63 ,2011-12-22,1961
HVAU-63,2012-01-15,2336
HVAU-63,2012-02-02,1946
HVAU-63,2012-03-20,3605
HVAU-63,2012-04-17,2778
HVAU-63,2012-05-21,2798
HVAU-63,2012-06-03,3100
HVAU-63,2012-07-11,2211
HVAU-63,2012-08-05,2170
HVAU-63,2012-09-06,2967
HVAU-63,2012-10-13,2409
HVAU-63,2012-11-16,3191
HVAU-63,2012-12-01,2173
HVAU-63,2013-01-19,3238
HVAU-63,2013-02-01,2445
 HVAU-63 ,2013-03-09,2248
HVAU-63,2013-04-27,2425
HVAU-63,2013-05-24,2218
HVAU-63,2013-06-02,1926
 HVAU-63 ,2013-07-09,2930
HVAU-63,2013-08-19,3048
HVAU-63,2013-09-12,2647
HVAU-63,2013-10-29,1902
 HVAU-63 ,2013-11-06,2836
HVAU-63,2013-12-18,2152
HVAU-63,2014-01-04,2758
HVAU-63,2014-02-04,2938
 HVAU-63 ,2014-03-27,2234
HVAU-63,2014-04-07,2094
HVAU-63,2014-05-15,1885
HVAU-63,2014-06-13,2861
HVAU-6300,2014-07-07,2896
HVAU-63,2014-08-01,3046
  HVAU-63  ,2014-09-09,1827
HVAU-63,2014-10-21,2571
 HVAU-63 ,2014-11-23,2305
HVAU-63,2014-12-13,2498
 HVAU-63 ,2015-01-30,1577
HVAU-63,2015-02-08,2629
HVAU-63,2015-03-20,2227
HVAU-63,2015-04-17,2902
HVAU-63,2015-05-08,1996
HVAU-63,2015-06-29,3153
HVAU-63,2015-07-29,2191
HVAU-63,2015-08-26,2453
HVAU-63,2015-09-28,2706
HVAU-63,2015-10-26,2554
HVAU-6300,2015-11-06,2093
HVAU-63,2015-12-01,2344
HVAU-63,2016-01-02,NA
HVAU-63,2016-02-04,2247
HVAU-63,2016-03-12,1748
HVAU-63,2016-04-09,NA
HVAU-63,2016-05-29,2008
HVAU-63,2016-06-09,2485
HVAU-63,2016-07-20,2844
HVAU-63,2016-08-02,1962
HVAU-6300,2016-09-13,2821
HVAU-63,2016-10-30,NA
HVAU-63,2016-11-03,3522
HVAU-63,2016-12-24,NA
HVAU-63,2017-01-15,2049
HVAU-63,2017-02-23,2428
HVAU-63,2017-03-14,2210
HVAU-63,2017-04-09,2433
HVAU-63,2017-05-28,2846
HVAU-63,2017-06-24,2465
HVAU-63,2017-07-03,2393
HVAU-63,2017-08-04,2803
HVAU-63,2017-09-06,NA
HVAU-63,2017-10-18,3172
HVAU-63,2017-11-18,3170
HVAU-63,2017-12-23,2643
HVAU-63,2018-01-01,2048
HVAU-63,2018-02-21,3029
HVAU-63,2018-03-24,2952
HVAU-63,2018-04-09,2781
HVAU-63,2018-05-06,2978
  HVAU-63  ,2018-06-28,2193
HVAU-63,2018-07-29,2544
HVAU-63,2018-08-26,2419
HVAU-63,2018-09-04,2562
HVAU-63,2018-10-09,3806
 HVAU-63 ,2018-11-28,3338
HVAU-63,2018-12-22,3160
HVAU-63,2019-01-28,2070
HVAU-63,2019-02-08,1823
HVAU-63,2019-03-03,3454
  HVAU-63  ,2019-04-24,2444
HVAU-63,2019-05-26,2988
HVAU-63,2019-06-19,3182
HVAU-63,2019-07-06,2272
HVAU-63,2019-08-04,3128
HVAU-63,2019-09-06,3458
HVAU-63,2019-10-29,2763
 HVAU-63 ,2019-11-04,2716
HVAU-63,2019-12-13,2160
HYQS-89,2010-01-30,4091
HYQS-89,2010-02-03,3015
HYQS-89,2010-03-02,4313
HYQS-89,2010-04-15,3868
HYQS-89,2010-05-29,4111
HYQS-89,2010-06-20,2956
HYQS-89,2010-07-11,4390
HYQS-89,2010-08-01,3409
HYQS-89,2010-09-11,5868
HYQS-89,2010-10-23,4573
HYQS-89,2010-11-19,3826
HYQS-89,2010-12-17,NA
HYQS-89,2011-01-22,3788
HYQS-89,2011-02-03,3982
HYQS-89,2011-03-15,3438
HYQS-89,2011-04-19,4647
HYQS-89,2011-05-10,3248
HYQS-89,2011-06-20,3600
HYQS-89,2011-07-14,2854
HYQS-8900,2011-08-24,3834
HYQS-89,2011-09-07,2727
HYQS-89,2011-10-28,4097
HYQS-89,2011-11-07,3837
HYQS-89,2011-12-22,3506
HYQS-89,2012-01-23,2781
HYQS-89,2012-02-12,3450
HYQS-89,2012-03-10,4048
HYQS-89,2012-04-21,4270
HYQS-89,2012-05-19,3133
HYQS-89,2012-06-07,3287
HYQS-89,2012-07-06,4393
HYQS-89,2012-08-13,3724
HYQS-89,2012-09-14,2972
HYQS-89,2012-10-22,4017
HYQS-89,2012-11-10,3434
HYQS-89,2012-12-08,3955
HYQS-89,2013-01-21,4228
HYQS-89,2013-02-01,3476
HYQS-89,2013-03-08,3331
HYQS-89,2013-04-24,3527
HYQS-89,2013-05-01,4130
HYQS-89,2013-06-05,3041
HYQS-89,2013-07-30,2190
HYQS-89,2013-08-05,3744
HYQS-89,2013-09-19,3867
 HYQS-89 ,2013-10-19,4123
  HYQS-89  ,2013-11-14,3524
HYQS-89,2013-12-26,3362
HYQS-89,2014-01-22,3616
HYQS-89,2014-02-11,2947
HYQS-89,2014-03-13,3311
HYQS-89,2014-04-01,2809
HYQS-89,2014-05-23,3211
HYQS-89,2014-06-21,2702
HYQS-8900,2014-07-19,3287
HYQS-89,2014-08-17,2791
HYQS-89,2014-09-06,3350
HYQS-89,2014-10-28,4027
HYQS-89,2014-11-20,NA
HYQS-89,2014-12-29,3434
HYQS-89,2015-01-02,3427
 HYQS-89 ,2015-02-07,3256
HYQS-89,2015-03-01,2474
HYQS-89,2015-04-25,2953
 HYQS-89 ,2015-05-19,3704
HYQS-89,2015-06-10,3017
HYQS-89,2015-07-10,3383
HYQS-89,2015-08-12,4356
HYQS-89,2015-09-19,3026
HYQS-89,2015-10-27,3495
HYQS-89,2015-11-12,3761
HYQS-89,2015-12-15,NA
  HYQS-89  ,2016-01-03,3560
HYQS-89,2016-02-24,2603
HYQS-89,2016-03-03,2940
HYQS-89,2016-04-28,3548
HYQS-89,2016-05-16,3490
HYQS-89,2016-06-12,3181
 HYQS-89 ,2016-07-12,3061
HYQS-89,2016-08-12,4370
HYQS-89,2016-09-11,3665
HYQS-89,2016-10-26,3368
HYQS-89,2016-11-18,2916
HYQS-89,2016-12-18,3217
HYQS-89,2017-01-25,3350
HYQS-89,2017-02-13,3179
HYQS-89,2017-03-15,2675
HYQS-8900,2017-04-05,3307
HYQS-89,2017-05-08,2882
HYQS-89,2017-06-21,3543
HYQS-89,2017-07-09,2763
HYQS-89,2017-08-07,3389
HYQS-89,2017-09-07,2608
HYQS-89,2017-10-16,3021
  HYQS-89  ,2017-11-06,2833
HYQS-89,2017-12-30,2774
HYQS-89,2018-01-16,3314
HYQS-89,2018-02-20,2979
HYQS-89,2018-03-24,3656
HYQS-89,2018-04-25,2666
HYQS-89,2018-05-20,2867
HYQS-89,2018-06-24,3914
HYQS-89,2018-07-08,2679
HYQS-89,2018-08-21,2770
HYQS-89,2018-09-14,2723
  HYQS-89  ,2018-10-21,2558
HYQS-89,2018-11-27,2188
HYQS-89,2018-12-04,2062
HYQS-89,2019-01-05,2505
HYQS-89,2019-02-05,2268
HYQS-8900,2019-03-02,2765
HYQS-89,2019-04-08,3212
HYQS-89,2019-05-21,2905
HYQS-89,2019-06-24,3186
HYQS-89,2019-07-27,2873
HYQS-89,2019-08-02,2542
HYQS-89,2019-09-24,2159
HYQS-89,2019-10-16,2317
HYQS-89,2019-11-05,2746
HYQS-89,2019-12-07,2905
  HZQK-5400  ,2010-01-13,5858
HZQK-54,2010-02-20,5954
HZQK-54,2010-03-19,NA
HZQK-54,2010-04-05,5601
HZQK-54,2010-05-19,6031
 HZQK-54 ,2010-06-03,4943
HZQK-54,2010-07-11,4782
HZQK-54,2010-08-23,5420
HZQK-54,2010-09-11,4974
HZQK-54,2010-10-20,4404
HZQK-54,2010-11-01,4468
HZQK-54,2010-12-08,5477
HZQK-54,2011-01-22,5725
HZQK-54,2011-02-01,6135
HZQK-54,2011-03-06,3914
HZQK-54,2011-04-10,4843
HZQK-5400,2011-05-27,3363
 HZQK-54 ,2011-06-18,5195
HZQK-54,2011-07-20,3982
HZQK-54,2011-08-06,5732
HZQK-54,2011-09-05,5567
HZQK-54,2011-10-06,4752
HZQK-54,2011-11-08,4943
HZQK-54,2011-12-09,3880
HZQK-54,2012-01-13,3217
HZQK-54,2012-02-26,4368
HZQK-54,2012-03-18,5477
HZQK-54,2012-04-15,4455
HZQK-54,2012-05-23,3974
HZQK-54,2012-06-05,3889
 HZQK-54 ,2012-07-16,5424
HZQK-54,2012-08-15,6846
HZQK-54,2012-09-07,4532
HZQK-54,2012-10-26,5096
HZQK-54,2012-11-11,6291
HZQK-54,2012-12-24,5706
HZQK-54,2013-01-22,5809
 HZQK-54 ,2013-02-02,4524
HZQK-54,2013-03-03,5750
HZQK-54,2013-04-01,5491
HZQK-54,2013-05-25,5055
HZQK-54,2013-06-19,4197
  HZQK-54  ,2013-07-07,5032
  HZQK-54  ,2013-08-21,5114
HZQK-54,2013-09-25,4833
HZQK-54,2013-10-09,4828
HZQK-54,2013-11-05,5109
HZQK-54,2013-12-13,5871
HZQK-54,2014-01-13,8391
 HZQK-54 ,2014-02-05,7311
HZQK-54,2014-03-16,7252
HZQK-54,2014-04-07,7005
HZQK-54,2014-05-01,5631
 HZQK-54 ,2014-06-19,8092
HZQK-54,2014-07-23,9830
HZQK-54,2014-08-09,8092
HZQK-54,2014-09-04,9418
HZQK-54,2014-10-05,6423
HZQK-54,2014-11-23,7287
HZQK-54,2014-12-17,7728
HZQK-54,2015-01-07,6725
HZQK-54,2015-02-18,5732
HZQK-54,2015-03-02,6180
HZQK-54,2015-04-11,5424
HZQK-54,2015-05-22,4570
HZQK-5400,2015-06-02,5627
HZQK-54,2015-07-27,6625
HZQK-54,2015-08-05,8323
HZQK-54,2015-09-13,5816
HZQK-54,2015-10-15,5758
HZQK-5400,2015-11-14,6593
  HZQK-54  ,2015-12-10,6928
HZQK-54,2016-01-14,4753
HZQK-54,2016-02-17,7164
HZQK-54,2016-03-14,6680
HZQK-54,2016-04-09,6525
HZQK-54,2016-05-08,5206
HZQK-54,2016-06-13,5205
HZQK-54,2016-07-20,5722
HZQK-54,2016-08-08,6056
HZQK-54,2016-09-26,6014
HZQK-54,2016-10-27,6437
HZQK-54,2016-11-25,5386
HZQK-54,2016-12-19,7267
HZQK-54,2017-01-10,4669
HZQK-54,2017-02-15,5310
HZQK-54,2017-03-02,5592
HZQK-5400,2017-04-28,5209
HZQK-54,2017-05-15,6492
HZQK-54,2017-06-17,NA
HZQK-5400,2017-07-20,NA
HZQK-54,2017-08-29,5195
HZQK-54,2017-09-07,7696
HZQK-54,2017-10-03,5415
HZQK-54,2017-11-04,NA
HZQK-54,2017-12-07,5472
HZQK-54,2018-01-27,8090
HZQK-54,2018-02-19,5873
HZQK-54,2018-03-15,4229
HZQK-54,2018-04-09,5336
